rome_id|rome_label
F1203|Direction et ingénierie d'exploitation de gisements et de carrières
F1204|Sécurité et protection santé du BTP
F1301|Conduite de grue
F1401|Extraction liquide et gazeuse
F1402|Extraction solide
F1501|Montage de structures et de charpentes bois
F1502|Montage de structures métalliques
F1503|Réalisation - installation d'ossatures bois
F1601|"Application et décoration en plâtre, stuc et staff"
F1605|Montage de réseaux électriques et télécoms
F1609|Pose de revêtements souples
F1612|Taille et décoration de pierres
F1613|Travaux d'étanchéité et d'isolation
F1705|Pose de canalisations
F1706|Préfabrication en béton industriel
G1102|Promotion du tourisme local
G1201|"Accompagnement de voyages, d'activités culturelles ou sportives"
G1205|Personnel d'attractions ou de structures de loisirs
G1206|Personnel technique des jeux
G1301|Conception de produits touristiques
G1302|Optimisation de produits touristiques
G1303|Vente de voyages
G1403|Gestion de structure de loisirs ou d'hébergement touristique
G1404|Management d'établissement de restauration collective
G1502|Personnel polyvalent d'hôtellerie
G1503|Management du personnel d'étage
G1604|Fabrication de crêpes ou pizzas
G1701|Conciergerie en hôtellerie
G1702|Personnel du hall
G1804|Sommellerie
H1101|Assistance et support technique client
H1102|Management et ingénierie d'affaires
H1201|Expertise technique couleur en industrie
H1202|Conception et dessin de produits électriques et électroniques
H1204|Design industriel
H1205|Études - modèles en industrie des matériaux souples
H1207|Rédaction technique
H1208|Intervention technique en études et conception en automatisme
H1209|Intervention technique en études et développement électronique
H1210|"Intervention technique en études, recherche et développement"
H1301|Inspection de conformité
H1302|Management et ingénierie Hygiène Sécurité Environnement -HSE- industriels
H1303|Intervention technique en Hygiène Sécurité Environnement -HSE- industriel
H1401|Management et ingénierie gestion industrielle et logistique
H1402|Management et ingénierie méthodes et industrialisation
H1403|Intervention technique en gestion industrielle et logistique
H1404|Intervention technique en méthodes et industrialisation
H1501|Direction de laboratoire d'analyse industrielle
H1504|Intervention technique en contrôle essai qualité en électricité et électronique
H1505|Intervention technique en formulation et analyse sensorielle
H1506|Intervention technique qualité en mécanique et travail des métaux
H2101|Abattage et découpe des viandes
H2201|Assemblage d'ouvrages en bois
H2202|Conduite d'équipement de fabrication de l'ameublement et du bois
H2203|Conduite d'installation de production de panneaux bois
H2204|Encadrement des industries de l'ameublement et du bois
H2205|Première transformation de bois d'oeuvre
H2207|Réalisation de meubles en bois
H2208|Réalisation d'ouvrages décoratifs en bois
H2209|Intervention technique en ameublement et bois
H2301|Conduite d'équipement de production chimique ou pharmaceutique
H2401|"Assemblage - montage d'articles en cuirs, peaux"
H2402|Assemblage - montage de vêtements et produits textiles
H2403|Conduite de machine de fabrication de produits textiles
H2404|Conduite de machine de production et transformation des fils
H2405|Conduite de machine de textiles nontissés
H2406|Conduite de machine de traitement textile
H2407|Conduite de machine de transformation et de finition des cuirs et peaux
H2408|Conduite de machine d'impression textile
H2409|"Coupe cuir, textile et matériaux souples"
H2410|"Mise en forme, repassage et finitions en industrie textile"
H2411|Montage de prototype cuir et matériaux souples
H2412|Patronnage - gradation
H2413|"Préparation de fils, montage de métiers textiles"
H2414|Préparation et finition d'articles en cuir et matériaux souples
H2415|Contrôle en industrie du cuir et du textile
H2501|Encadrement de production de matériel électrique et électronique
H2503|Pilotage d'unité élémentaire de production mécanique ou de travail des métaux
H2504|Encadrement d'équipe en industrie de transformation
H2505|Encadrement d'équipe ou d'atelier en matériaux souples
H2601|Bobinage électrique
H2603|"Conduite d'installation automatisée de production électrique, électronique et microélectronique"
H2604|Montage de produits électriques et électroniques
H2605|Montage et câblage électronique
H2701|Pilotage d'installation énergétique et pétrochimique
H2801|Conduite d'équipement de transformation du verre
H2802|Conduite d'installation de production de matériaux de construction
H2803|Façonnage et émaillage en industrie céramique
H2804|"Pilotage de centrale à béton prêt à l'emploi, ciment, enrobés et granulats"
H2805|Pilotage d'installation de production verrière
H2901|Ajustement et montage de fabrication
H2904|Conduite d'équipement de déformation des métaux
H2905|Conduite d'équipement de formage et découpage des matériaux
H2906|Conduite d'installation automatisée ou robotisée de fabrication mécanique
H2907|Conduite d'installation de production des métaux
H2908|Modelage de matériaux non métalliques
H2910|Moulage sable
H2911|Réalisation de structures métalliques
H2912|Réglage d'équipement de production industrielle
H2914|Réalisation et montage en tuyauterie
H3101|Conduite d'équipement de fabrication de papier ou de carton
H3102|Conduite d'installation de pâte à papier
H3201|Conduite d'équipement de formage des plastiques et caoutchoucs
H3202|Réglage d'équipement de formage des plastiques et caoutchoucs
H3203|Fabrication de pièces en matériaux composites
H3303|"Préparation de matières et produits industriels (broyage, mélange, ...)"
H3401|Conduite de traitement d'abrasion de surface
H3402|Conduite de traitement par dépôt de surface
H3403|Conduite de traitement thermique
H3404|Peinture industrielle
I1101|Direction et ingénierie en entretien infrastructure et bâti
I1102|Management et ingénierie de maintenance industrielle
I1103|Supervision d'entretien et gestion de véhicules
I1201|Entretien d'affichage et mobilier urbain
I1202|Entretien et surveillance du tracé routier
I1301|Installation et maintenance d'ascenseurs
I1302|Installation et maintenance d'automatismes
I1303|Installation et maintenance de distributeurs automatiques
I1305|Installation et maintenance électronique
I1307|Installation et maintenance télécoms et courants faibles
I1308|Maintenance d'installation de chauffage
I1310|Maintenance mécanique industrielle
I1402|Réparation de biens électrodomestiques
I1501|Intervention en grande hauteur
I1502|Intervention en milieu subaquatique
I1503|Intervention en milieux et produits nocifs
I1601|Installation et maintenance en nautisme
I1602|Maintenance d'aéronefs
I1603|"Maintenance d'engins de chantier, levage, manutention et de machines agricoles"
I1605|Mécanique de marine
I1607|"Réparation de cycles, motocycles et motoculteurs de loisirs"
J1101|Médecine de prévention
J1102|Médecine généraliste et spécialisée
J1103|Médecine dentaire
J1104|Suivi de la grossesse et de l'accouchement
J1201|Biologie médicale
J1202|Pharmacie
J1302|Analyses médicales
J1303|Assistance médico-technique
J1306|Imagerie médicale
J1401|Audioprothèses
J1402|Diététique
J1403|Ergothérapie
J1404|Kinésithérapie
J1405|Optique - lunetterie
J1406|Orthophonie
J1407|Orthoptique
J1408|Ostéopathie et chiropraxie
J1409|Pédicurie et podologie
J1410|Prothèses dentaires
J1411|Prothèses et orthèses
J1412|Rééducation en psychomotricité
J1502|Coordination de services médicaux ou paramédicaux
J1503|Soins infirmiers spécialisés en anesthésie
J1504|Soins infirmiers spécialisés en bloc opératoire
J1505|Soins infirmiers spécialisés en prévention
J1507|Soins infirmiers spécialisés en puériculture
K1101|Accompagnement et médiation familiale
K1102|Aide aux bénéficiaires d'une mesure de protection juridique
K1103|Développement personnel et bien-être de la personne
K1104|Psychologie
K1202|Éducation de jeunes enfants
K1203|Encadrement technique en insertion professionnelle
K1204|Médiation sociale et facilitation de la vie en société
K1205|Information sociale
K1305|Intervention sociale et familiale
K1401|Conception et pilotage de la politique des pouvoirs publics
K1402|Conseil en Santé Publique
K1403|"Management de structure de santé, sociale ou pénitentiaire"
K1404|Mise en oeuvre et pilotage de la politique des pouvoirs publics
K1405|Représentation de l'Etat sur le territoire national ou international
K1501|Application des règles financières publiques
K1502|Contrôle et inspection des Affaires Sociales
K1503|Contrôle et inspection des impôts
K1504|Contrôle et inspection du Trésor Public
K1505|Protection des consommateurs et contrôle des échanges commerciaux
K1601|Gestion de l'information et de la documentation
K1602|Gestion de patrimoine culturel
K1701|Personnel de la Défense
K1702|Direction de la sécurité civile et des secours
K1703|Direction opérationnelle de la défense
K1704|Management de la sécurité publique
K1705|Sécurité civile et secours
K1706|Sécurité publique
K1707|Surveillance municipale
K1901|Aide et médiation judiciaire
K1902|Collaboration juridique
K1904|Magistrature
K2101|Conseil en formation
K2102|Coordination pédagogique
K2103|Direction d'établissement et d'enseignement
K2105|Enseignement artistique
K2106|Enseignement des écoles
K2108|Enseignement supérieur
K2109|Enseignement technique et professionnel
K2110|Formation en conduite de véhicules
K2112|Orientation scolaire et professionnelle
K2201|Blanchisserie industrielle
K2202|Lavage de vitres
K2203|Management et inspection en propreté de locaux
K2301|Distribution et assainissement d'eau
K2302|Management et inspection en environnement urbain
K2303|Nettoyage des espaces urbains
K2304|Revalorisation de produits industriels
K2305|Salubrité et traitement de nuisibles
K2306|Supervision d'exploitation éco-industrielle
K2401|Recherche en sciences de l'homme et de la société
K2402|"Recherche en sciences de l'univers, de la matière et du vivant"
K2501|Gardiennage de locaux
K2502|Management de sécurité privée
K2601|Conduite d'opérations funéraires
K2602|Conseil en services funéraires
K2603|Thanatopraxie
L1101|Animation musicale et scénique
L1102|Mannequinat et pose artistique
L1103|Présentation de spectacles ou d'émissions
L1201|Danse
L1204|Arts du cirque et arts visuels
L1301|Mise en scène de spectacles vivants
L1303|Promotion d'artistes et de spectacles
L1304|Réalisation cinématographique et audiovisuelle
L1401|Sportif professionnel
L1501|Coiffure et maquillage spectacle
L1502|Costume et habillage spectacle
L1503|Décor et accessoires spectacle
L1504|Éclairage spectacle
L1505|Image cinématographique et télévisuelle
L1506|Machinerie spectacle
L1507|Montage et post-production
L1508|Prise de son et sonorisation
L1509|Régie générale
M1101|Achats
M1102|Direction des achats
M1201|Analyse et ingénierie financière
M1202|Audit et contrôle comptables et financiers
M1205|Direction administrative et financière
M1206|Management de groupe ou de service comptable
M1207|Trésorerie et financement
M1301|Direction de grande entreprise ou d'établissement public
M1401|Conduite d'enquêtes
M1402|Conseil en organisation et management d'entreprise
M1403|Études et prospectives socio-économiques
M1404|Management et gestion d'enquêtes
M1503|Management des ressources humaines
M1603|Distribution de documents
M1606|Saisie de données
M1701|Administration des ventes
M1702|Analyse de tendance
M1703|Management et gestion de produit
M1704|Management relation clientèle
M1706|Promotion des ventes
M1801|Administration de systèmes d'information
M1802|Expertise et support technique en systèmes d'information
M1803|Direction des systèmes d'information
M1804|Études et développement de réseaux de télécoms
M1806|Conseil et maîtrise d'ouvrage en systèmes d'information
M1807|Exploitation de systèmes de communication et de commandement
M1808|Information géographique
M1809|Information météorologique
M1810|Production et exploitation de systèmes d'information
N1102|Déménagement
N1104|Manoeuvre et conduite d'engins lourds de manutention
N1201|Affrètement transport
N1202|Gestion des opérations de circulation internationale des marchandises
N1301|Conception et organisation de la chaîne logistique
N1302|Direction de site logistique
N2101|Navigation commerciale aérienne
N2102|Pilotage et navigation technique aérienne
N2201|Personnel d'escale aéroportuaire
N2202|Contrôle de la navigation aérienne
N2203|Exploitation des pistes aéroportuaires
N2204|Préparation des vols
N2205|Direction d'escale et exploitation aéroportuaire
N3101|Encadrement de la navigation maritime
N3102|Equipage de la navigation maritime
N3103|Navigation fluviale
N3201|Exploitation des opérations portuaires et du transport maritime
N3202|Exploitation du transport fluvial
N3203|Manutention portuaire
N4104|Courses et livraisons express
N4201|Direction d'exploitation des transports routiers de marchandises
N4202|Direction d'exploitation des transports routiers de personnes
N4203|Intervention technique d'exploitation des transports routiers de marchandises
N4204|Intervention technique d'exploitation des transports routiers de personnes
N4301|Conduite sur rails
N4302|Contrôle des transports en commun
N4401|Circulation du réseau ferré
N4402|Exploitation et manoeuvre des remontées mécaniques
N4403|Manoeuvre du réseau ferré
